,ISCO-08 Code,ISCO-08 Title EN,2010 SOC Code,2010 SOC Title,Task ID,Task,Task Type,Title,human_exposure_agg,gpt4_exposure,gpt4_exposure_alt_rubric,gpt_3_relevant,gpt4_automation,alpha,beta,gamma,automation,human_labels
12328,3213,Pharmaceutical technicians and assistants,29-2052,Pharmacy Technicians,1956.0,"Deliver medications or pharmaceutical supplies to patients, nursing stations, or surgery.",Supplemental,Pharmacy Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12329,3213,Pharmaceutical technicians and assistants,29-2052,Pharmacy Technicians,1958.0,Maintain and merchandise home healthcare products or services.,Supplemental,Pharmacy Technicians,E2,E0,E0,False,T1,0.0,0.0,0.0,0.25,E2
12330,3213,Pharmaceutical technicians and assistants,29-2052,Pharmacy Technicians,1957.0,Price stock and mark items for sale.,Supplemental,Pharmacy Technicians,E2,E1,E0,False,T3,1.0,1.0,1.0,0.75,E2
12331,3259,Health associate professionals not elsewhere classified,29-2053,Psychiatric Technicians,6947.0,"Take and record measures of patients' physical condition, using devices such as thermometers or blood pressure gauges.",Core,Psychiatric Technicians,E2,E0,E0,False,T1,0.0,0.0,0.0,0.25,E2
12332,3259,Health associate professionals not elsewhere classified,29-2053,Psychiatric Technicians,6944.0,Monitor patients' physical and emotional well-being and report unusual behavior or physical ailments to medical staff.,Core,Psychiatric Technicians,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
12333,3259,Health associate professionals not elsewhere classified,29-2053,Psychiatric Technicians,6945.0,"Provide nursing, psychiatric, or personal care to mentally ill, emotionally disturbed, or mentally retarded patients.",Core,Psychiatric Technicians,E2,E0,E0,False,T0,0.0,0.0,0.0,0.0,E2
12334,3259,Health associate professionals not elsewhere classified,29-2053,Psychiatric Technicians,6946.0,"Observe and influence patients' behavior, communicating and interacting with them and teaching, counseling, or befriending them.",Core,Psychiatric Technicians,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12335,3259,Health associate professionals not elsewhere classified,29-2053,Psychiatric Technicians,6949.0,"Collaborate with or assist doctors, psychologists, or rehabilitation therapists in working with mentally ill, emotionally disturbed, or developmentally disabled patients to treat, rehabilitate, and return patients to the community.",Core,Psychiatric Technicians,E2,E0,E0,False,T1,0.0,0.0,0.0,0.25,E2
12336,3259,Health associate professionals not elsewhere classified,29-2053,Psychiatric Technicians,6948.0,"Encourage patients to develop work skills and to participate in social, recreational, or other therapeutic activities that enhance interpersonal skills or develop social relationships.",Core,Psychiatric Technicians,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12337,3259,Health associate professionals not elsewhere classified,29-2053,Psychiatric Technicians,6951.0,"Restrain violent, potentially violent, or suicidal patients by verbal or physical means as required.",Core,Psychiatric Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12338,3259,Health associate professionals not elsewhere classified,29-2053,Psychiatric Technicians,20575.0,Train or instruct new employees on procedures to follow with psychiatric patients.,Core,Psychiatric Technicians,E0,E0,E2,False,T1,0.0,0.0,0.0,0.25,E0
12339,3259,Health associate professionals not elsewhere classified,29-2053,Psychiatric Technicians,6950.0,Develop or teach strategies to promote client wellness and independence.,Core,Psychiatric Technicians,E1,E2,E0,False,T1,0.0,0.5,1.0,0.25,E1
12340,3259,Health associate professionals not elsewhere classified,29-2053,Psychiatric Technicians,6953.0,"Administer oral medications or hypodermic injections, following physician's prescriptions and hospital procedures.",Supplemental,Psychiatric Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12341,3259,Health associate professionals not elsewhere classified,29-2053,Psychiatric Technicians,6954.0,Issue medications from dispensary and maintain records in accordance with specified procedures.,Supplemental,Psychiatric Technicians,E2,E2,E2,True,T3,0.0,0.5,1.0,0.75,E2
12342,3259,Health associate professionals not elsewhere classified,29-2053,Psychiatric Technicians,6952.0,"Aid patients in performing tasks, such as bathing or keeping beds, clothing, or living areas clean.",Supplemental,Psychiatric Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12343,3259,Health associate professionals not elsewhere classified,29-2053,Psychiatric Technicians,6956.0,Lead prescribed individual or group therapy sessions as part of specific therapeutic procedures.,Supplemental,Psychiatric Technicians,E1,E0,E0,False,T1,0.0,0.0,0.0,0.25,E1
12344,3259,Health associate professionals not elsewhere classified,29-2053,Psychiatric Technicians,6955.0,"Interview new patients to complete admission forms, to assess their mental health status, or to obtain their mental health and treatment history.",Supplemental,Psychiatric Technicians,E0,E2,E0,True,T1,0.0,0.5,1.0,0.25,E0
12345,3259,Health associate professionals not elsewhere classified,29-2053,Psychiatric Technicians,20576.0,Escort patients to medical appointments.,Supplemental,Psychiatric Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12346,3259,Health associate professionals not elsewhere classified,29-2053,Psychiatric Technicians,6957.0,Contact patients' relatives to arrange family conferences.,Supplemental,Psychiatric Technicians,E1,E0,E1,False,T1,0.0,0.0,0.0,0.25,E1
12347,3259,Health associate professionals not elsewhere classified,29-2054,Respiratory Therapy Technicians,,,,,,,,,,,,,,
12348,3259,Health associate professionals not elsewhere classified,29-2055,Surgical Technologists,15242.0,Maintain a proper sterile field during surgical procedures.,Core,Surgical Technologists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12349,3259,Health associate professionals not elsewhere classified,29-2055,Surgical Technologists,1959.0,"Count sponges, needles, and instruments before and after operation.",Core,Surgical Technologists,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12350,3259,Health associate professionals not elsewhere classified,29-2055,Surgical Technologists,1961.0,"Scrub arms and hands and assist the surgical team to scrub and put on gloves, masks, and surgical clothing.",Core,Surgical Technologists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12351,3259,Health associate professionals not elsewhere classified,29-2055,Surgical Technologists,1963.0,"Provide technical assistance to surgeons, surgical nurses, or anesthesiologists.",Core,Surgical Technologists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12352,3259,Health associate professionals not elsewhere classified,29-2055,Surgical Technologists,15243.0,"Prepare patients for surgery, including positioning patients on the operating table and covering them with sterile surgical drapes to prevent exposure.",Core,Surgical Technologists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12353,3259,Health associate professionals not elsewhere classified,29-2055,Surgical Technologists,1960.0,"Hand instruments and supplies to surgeons and surgeons' assistants, hold retractors and cut sutures, and perform other tasks as directed by surgeon during operation.",Core,Surgical Technologists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12354,3259,Health associate professionals not elsewhere classified,29-2055,Surgical Technologists,1965.0,"Prepare, care for, and dispose of tissue specimens taken for laboratory analysis.",Core,Surgical Technologists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12355,3259,Health associate professionals not elsewhere classified,29-2055,Surgical Technologists,1964.0,"Wash and sterilize equipment, using germicides and sterilizers.",Core,Surgical Technologists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12356,3259,Health associate professionals not elsewhere classified,29-2055,Surgical Technologists,1969.0,"Monitor and continually assess operating room conditions, including patient and surgical team needs.",Core,Surgical Technologists,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12357,3259,Health associate professionals not elsewhere classified,29-2055,Surgical Technologists,1968.0,"Operate, assemble, adjust, or monitor sterilizers, lights, suction machines, or diagnostic equipment to ensure proper operation.",Core,Surgical Technologists,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12358,3259,Health associate professionals not elsewhere classified,29-2055,Surgical Technologists,1967.0,Prepare dressings or bandages and apply or assist with their application following surgery.,Core,Surgical Technologists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12359,3259,Health associate professionals not elsewhere classified,29-2055,Surgical Technologists,15244.0,"Clean and restock operating room, gathering and placing equipment and supplies and arranging instruments according to instructions, such as a preference card.",Core,Surgical Technologists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12360,3259,Health associate professionals not elsewhere classified,29-2055,Surgical Technologists,15245.0,Order surgical supplies.,Core,Surgical Technologists,E0,E2,E2,False,T3,0.0,0.5,1.0,0.75,E0
12361,3259,Health associate professionals not elsewhere classified,29-2055,Surgical Technologists,1970.0,Observe patients' vital signs to assess physical condition.,Core,Surgical Technologists,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12362,3259,Health associate professionals not elsewhere classified,29-2055,Surgical Technologists,1971.0,"Maintain supply of fluids, such as plasma, saline, blood, or glucose, for use during operations.",Supplemental,Surgical Technologists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12363,3259,Health associate professionals not elsewhere classified,29-2055,Surgical Technologists,1972.0,Maintain files and records of surgical procedures.,Supplemental,Surgical Technologists,E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
12364,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4176.0,"Administer anesthesia to animals, under the direction of a veterinarian, and monitor animals' responses to anesthetics so that dosages can be adjusted.",Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12365,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4177.0,Care for and monitor the condition of animals recovering from surgery.,Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12366,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,18548.0,Maintain controlled drug inventory and related log books.,Core,Veterinary Technologists and Technicians,E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
12367,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4179.0,"Perform laboratory tests on blood, urine, or feces, such as urinalyses or blood counts, to assist in the diagnosis and treatment of animal health problems.",Core,Veterinary Technologists and Technicians,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12368,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4178.0,"Prepare and administer medications, vaccines, serums, or treatments, as prescribed by veterinarians.",Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12369,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,20422.0,Restrain animals during exams or procedures.,Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12370,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4180.0,"Administer emergency first aid, such as performing emergency resuscitation or other life saving procedures.",Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12371,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4182.0,"Clean and sterilize instruments, equipment, or materials.",Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12372,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4183.0,"Provide veterinarians with the correct equipment or instruments, as needed.",Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12373,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4193.0,"Perform dental work, such as cleaning, polishing, or extracting teeth.",Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12374,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4187.0,Observe the behavior and condition of animals and monitor their clinical symptoms.,Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12375,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4190.0,"Give enemas and perform catheterizations, ear flushes, intravenous feedings, or gavages.",Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12376,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4184.0,"Fill prescriptions, measuring medications and labeling containers.",Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T3,0.0,0.0,0.0,0.75,E0
12377,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4181.0,"Collect, prepare, and label samples for laboratory testing, culture, or microscopic examination.",Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12378,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4185.0,"Prepare animals for surgery, performing such tasks as shaving surgical areas.",Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12379,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4188.0,"Take and develop diagnostic radiographs, using x-ray equipment.",Core,Veterinary Technologists and Technicians,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
12380,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,20423.0,"Discuss medical health of pets with clients, such as post-operative status.",Core,Veterinary Technologists and Technicians,E1,E0,E1,False,T1,0.0,0.0,0.0,0.25,E1
12381,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4194.0,"Clean kennels, animal holding areas, surgery suites, examination rooms, or animal loading or unloading facilities to control the spread of disease.",Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12382,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4186.0,"Take animals into treatment areas and assist with physical examinations by performing such duties as obtaining temperature, pulse, or respiration data.",Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12383,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4191.0,Prepare treatment rooms for surgery.,Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12384,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4189.0,"Maintain laboratory, research, or treatment records, as well as inventories of pharmaceuticals, equipment, or supplies.",Core,Veterinary Technologists and Technicians,E2,E2,E1,True,T3,0.0,0.5,1.0,0.75,E2
12385,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4192.0,"Maintain instruments, equipment, or machinery to ensure proper working condition.",Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12386,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4197.0,Dress and suture wounds and apply splints or other protective devices.,Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12387,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4196.0,Provide assistance with animal euthanasia and the disposal of remains.,Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12388,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,20424.0,Schedule appointments and procedures for animals.,Core,Veterinary Technologists and Technicians,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
12389,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4195.0,"Provide information or counseling regarding issues such as animal health care, behavior problems, or nutrition.",Core,Veterinary Technologists and Technicians,E0,E2,E2,False,T2,0.0,0.5,1.0,0.5,E0
12390,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,18550.0,Monitor medical supplies and place orders when inventory is low.,Core,Veterinary Technologists and Technicians,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
12391,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,18549.0,Supervise or train veterinary students or other staff members.,Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12392,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4198.0,"Perform a variety of office, clerical, or accounting duties, such as reception, billing, bookkeeping, or selling products.",Core,Veterinary Technologists and Technicians,E1,E1,E1,False,T3,1.0,1.0,1.0,0.75,E1
12393,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4199.0,"Bathe animals, clip nails or claws, and brush or cut animals' hair.",Core,Veterinary Technologists and Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12394,3240,Veterinary technicians and assistants,29-2056,Veterinary Technologists and Technicians,4200.0,"Conduct specialized procedures, such as animal branding or tattooing or hoof trimming.",Supplemental,Veterinary Technologists and Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12395,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19252.0,Take and document patients' medical histories.,Core,Ophthalmic Medical Technicians,E2,E1,E1,False,T3,1.0,1.0,1.0,0.75,E2
12396,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19257.0,Conduct tonometry or tonography tests to measure intraocular pressure.,Core,Ophthalmic Medical Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12397,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19250.0,"Operate ophthalmic equipment, such as autorefractors, phoropters, tomographs, or retinoscopes.",Core,Ophthalmic Medical Technicians,E0,E2,E0,False,T0,0.0,0.5,1.0,0.0,E0
12398,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19251.0,"Take anatomical or functional ocular measurements of the eye or surrounding tissue, such as axial length measurements.",Core,Ophthalmic Medical Technicians,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
12399,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19249.0,"Measure visual acuity, including near, distance, pinhole, or dynamic visual acuity, using appropriate tests.",Core,Ophthalmic Medical Technicians,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12400,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19248.0,"Measure and record lens power, using lensometers.",Core,Ophthalmic Medical Technicians,E2,E2,E0,False,T3,0.0,0.5,1.0,0.75,E2
12401,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19239.0,Administer topical ophthalmic or oral medications.,Core,Ophthalmic Medical Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12402,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19245.0,Conduct visual field tests to measure field of vision.,Core,Ophthalmic Medical Technicians,E0,E2,E0,False,T3,0.0,0.5,1.0,0.75,E0
12403,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19255.0,"Assist physicians in performing ophthalmic procedures, including surgery.",Core,Ophthalmic Medical Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12404,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19258.0,"Measure corneal curvature with keratometers or ophthalmometers to aid in the diagnosis of conditions, such as astigmatism.",Core,Ophthalmic Medical Technicians,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12405,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19244.0,Conduct ocular motility tests to measure function of eye muscles.,Core,Ophthalmic Medical Technicians,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12406,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19243.0,Clean or sterilize ophthalmic or surgical instruments.,Core,Ophthalmic Medical Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12407,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19247.0,Maintain ophthalmic instruments or equipment.,Core,Ophthalmic Medical Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12408,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19246.0,Instruct patients in the care and use of contact lenses.,Core,Ophthalmic Medical Technicians,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12409,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19240.0,"Assess refractive conditions of eyes, using retinoscopes.",Core,Ophthalmic Medical Technicians,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12410,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19242.0,Call patients to inquire about their post-operative status or recovery.,Core,Ophthalmic Medical Technicians,E0,E2,E1,False,T3,0.0,0.5,1.0,0.75,E0
12411,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19241.0,Assist patients to insert or remove contact lenses.,Core,Ophthalmic Medical Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12412,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19256.0,Conduct binocular disparity tests to assess depth perception.,Core,Ophthalmic Medical Technicians,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12413,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19253.0,Adjust or make minor repairs to spectacles or eyeglasses.,Supplemental,Ophthalmic Medical Technicians,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12414,3256,Medical assistants,29-2057,Ophthalmic Medical Technicians,19254.0,Assist patients to select eyewear.,Supplemental,Ophthalmic Medical Technicians,E1,E2,E0,False,T1,0.0,0.5,1.0,0.25,E1
12415,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,507.0,"Observe patients, charting and reporting changes in patients' conditions, such as adverse reactions to medication or treatment, and taking any necessary action.",Core,Licensed Practical and Licensed Vocational Nurses,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
12416,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,510.0,"Measure and record patients' vital signs, such as height, weight, temperature, blood pressure, pulse, or respiration.",Core,Licensed Practical and Licensed Vocational Nurses,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
12417,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,508.0,"Administer prescribed medications or start intravenous fluids, noting times and amounts on patients' charts.",Core,Licensed Practical and Licensed Vocational Nurses,E2,E0,E0,False,T0,0.0,0.0,0.0,0.0,E2
12418,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,511.0,"Provide basic patient care or treatments, such as taking temperatures or blood pressures, dressing wounds, treating bedsores, giving enemas or douches, rubbing with alcohol, massaging, or performing catheterizations.",Core,Licensed Practical and Licensed Vocational Nurses,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12419,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,509.0,Answer patients' calls and determine how to assist them.,Core,Licensed Practical and Licensed Vocational Nurses,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12420,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,513.0,Supervise nurses' aides or assistants.,Core,Licensed Practical and Licensed Vocational Nurses,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12421,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,516.0,"Evaluate nursing intervention outcomes, conferring with other healthcare team members as necessary.",Core,Licensed Practical and Licensed Vocational Nurses,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
12422,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,514.0,"Work as part of a healthcare team to assess patient needs, plan and modify care, and implement interventions.",Core,Licensed Practical and Licensed Vocational Nurses,E2,E0,E0,False,T1,0.0,0.0,0.0,0.25,E2
12423,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,515.0,Record food and fluid intake and output.,Core,Licensed Practical and Licensed Vocational Nurses,E2,E1,E1,False,T3,1.0,1.0,1.0,0.75,E2
12424,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,517.0,"Assemble and use equipment, such as catheters, tracheotomy tubes, or oxygen suppliers.",Core,Licensed Practical and Licensed Vocational Nurses,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12425,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,518.0,"Collect samples, such as blood, urine, or sputum from patients, and perform routine laboratory tests on samples.",Core,Licensed Practical and Licensed Vocational Nurses,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12426,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,520.0,Prepare or examine food trays for conformance to prescribed diet.,Core,Licensed Practical and Licensed Vocational Nurses,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
12427,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,512.0,"Help patients with bathing, dressing, maintaining personal hygiene, moving in bed, or standing and walking.",Core,Licensed Practical and Licensed Vocational Nurses,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12428,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,519.0,"Prepare patients for examinations, tests, or treatments and explain procedures.",Core,Licensed Practical and Licensed Vocational Nurses,E1,E2,E0,False,T1,0.0,0.5,1.0,0.25,E1
12429,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,521.0,"Apply compresses, ice bags, or hot water bottles.",Core,Licensed Practical and Licensed Vocational Nurses,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12430,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,524.0,"Provide medical treatment or personal care to patients in private home settings, such as cooking, keeping rooms orderly, seeing that patients are comfortable and in good spirits, or instructing family members in simple nursing tasks.",Supplemental,Licensed Practical and Licensed Vocational Nurses,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12431,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,525.0,"Sterilize equipment and supplies, using germicides, sterilizer, or autoclave.",Supplemental,Licensed Practical and Licensed Vocational Nurses,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12432,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,528.0,"Make appointments, keep records, or perform other clerical duties in doctors' offices or clinics.",Supplemental,Licensed Practical and Licensed Vocational Nurses,E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
12433,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,529.0,Set up equipment and prepare medical treatment rooms.,Supplemental,Licensed Practical and Licensed Vocational Nurses,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12434,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,527.0,Wash and dress bodies of deceased persons.,Supplemental,Licensed Practical and Licensed Vocational Nurses,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12435,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,522.0,Clean rooms and make beds.,Supplemental,Licensed Practical and Licensed Vocational Nurses,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12436,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,523.0,Inventory and requisition supplies and instruments.,Supplemental,Licensed Practical and Licensed Vocational Nurses,E0,E2,E2,False,T3,0.0,0.5,1.0,0.75,E0
12437,3221,Nursing associate professionals,29-2061,Licensed Practical and Licensed Vocational Nurses,526.0,"Assist in delivery, care, or feeding of infants.",Supplemental,Licensed Practical and Licensed Vocational Nurses,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12438,3252,Medical records and health information technicians,29-2071,Medical Records and Health Information Technicians,,,,,,,,,,,,,,
12439,,,,,22877.0,"Assign the patient to diagnosis-related groups (DRGs), using appropriate computer software.",,Medical Records Specialists,E1,E1,E2,True,T3,1.0,1.0,1.0,0.75,E1
12440,,,,,22878.0,Compile and maintain patients' medical records to document condition and treatment and to provide data for research or cost control and care improvement efforts.,,Medical Records Specialists,E2,E2,E2,True,T3,0.0,0.5,1.0,0.75,E2
