,ISCO-08 Code,ISCO-08 Title EN,part,2010 SOC Code,2010 SOC Title,Unnamed: 0,O*NET-SOC Code,Task ID,Task,Task Type,Title,human_exposure_agg,gpt4_exposure,gpt4_exposure_alt_rubric,gpt_3_relevant,gpt4_automation,alpha,beta,gamma,automation,human_labels
12513,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9951.0,29-2099,17435.0,Submit reports to physicians summarizing test results.,Core,Neurodiagnostic Technologists,E2,E1,E2,True,T3,1.0,1.0,1.0,0.75,E2
12514,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9952.0,29-2099,17426.0,"Calibrate, troubleshoot, or repair equipment and correct malfunctions, as needed.",Core,Neurodiagnostic Technologists,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12515,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9953.0,29-2099,17433.0,Adjust equipment to optimize viewing of the nervous system.,Core,Neurodiagnostic Technologists,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12516,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9954.0,29-2099,17428.0,"Measure visual, auditory, or somatosensory evoked potentials (EPs) to determine responses to stimuli.",Core,Neurodiagnostic Technologists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12517,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9955.0,29-2099,17436.0,"Assist in training technicians, medical students, residents, or other staff members.",Core,Neurodiagnostic Technologists,E0,E2,E2,False,T1,0.0,0.5,1.0,0.25,E0
12518,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9956.0,29-2099,17438.0,"Participate in research projects, conferences, or technical meetings.",Core,Neurodiagnostic Technologists,E2,E2,E2,True,T1,0.0,0.5,1.0,0.25,E2
12519,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9957.0,29-2099,19268.0,Conduct tonometry or tonography tests to measure intraocular pressure.,Core,Ophthalmic Medical Technologists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12520,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9958.0,29-2099,19287.0,Take and document patients' medical histories.,Core,Ophthalmic Medical Technologists,E2,E1,E1,False,T3,1.0,1.0,1.0,0.75,E2
12521,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9959.0,29-2099,19281.0,"Take anatomical or functional ocular measurements, such as axial length measurements, of the eye or surrounding tissue.",Core,Ophthalmic Medical Technologists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12522,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9960.0,29-2099,19275.0,"Measure visual acuity, including near, distance, pinhole, or dynamic visual acuity, using appropriate tests.",Core,Ophthalmic Medical Technologists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12523,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9961.0,29-2099,19259.0,Administer topical ophthalmic or oral medications.,Core,Ophthalmic Medical Technologists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12524,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9962.0,29-2099,19271.0,"Measure and record lens power, using lensometers.",Core,Ophthalmic Medical Technologists,E2,E2,E0,False,T3,0.0,0.5,1.0,0.75,E2
12525,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9963.0,29-2099,19263.0,Calculate corrections for refractive errors.,Core,Ophthalmic Medical Technologists,E2,E2,E0,False,T3,0.0,0.5,1.0,0.75,E2
12526,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9964.0,29-2099,19264.0,"Collect ophthalmic measurements or other diagnostic information, using ultrasound equipment, such as A-scan ultrasound biometry or B-scan ultrasonography equipment.",Core,Ophthalmic Medical Technologists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12527,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9965.0,29-2099,21190.0,"Perform ophthalmic triage, in the office or by phone, to assess severity of patients' conditions.",Core,Ophthalmic Medical Technologists,E0,E2,E0,False,T2,0.0,0.5,1.0,0.5,E0
12528,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9966.0,29-2099,19283.0,Clean or sterilize ophthalmic or surgical instruments.,Core,Ophthalmic Medical Technologists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12529,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9967.0,29-2099,21191.0,"Educate patients on ophthalmic medical procedures, conditions of the eye, and appropriate use of medications.",Core,Ophthalmic Medical Technologists,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
12530,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9968.0,29-2099,19266.0,Conduct ocular motility tests to measure function of eye muscles.,Core,Ophthalmic Medical Technologists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12531,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9969.0,29-2099,19261.0,"Assess refractive condition of eyes, using retinoscope.",Core,Ophthalmic Medical Technologists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12532,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9970.0,29-2099,19269.0,Conduct visual field tests to measure field of vision.,Core,Ophthalmic Medical Technologists,E0,E2,E0,False,T3,0.0,0.5,1.0,0.75,E0
12533,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9971.0,29-2099,19273.0,"Measure corneal thickness, using pachymeter or contact ultrasound methods.",Core,Ophthalmic Medical Technologists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12534,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9972.0,29-2099,19272.0,"Measure corneal curvature with keratometers or ophthalmometers to aid in the diagnosis of conditions, such as astigmatism.",Core,Ophthalmic Medical Technologists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12535,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9973.0,29-2099,19280.0,Supervise or instruct ophthalmic staff.,Core,Ophthalmic Medical Technologists,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12536,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9974.0,29-2099,19274.0,"Measure the thickness of the retinal nerve, using scanning laser polarimetry techniques to aid in diagnosis of glaucoma.",Core,Ophthalmic Medical Technologists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12537,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9975.0,29-2099,19262.0,"Assist physicians in performing ophthalmic procedures, including surgery.",Core,Ophthalmic Medical Technologists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12538,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9976.0,29-2099,19277.0,Perform fluorescein angiography of the eye.,Core,Ophthalmic Medical Technologists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12539,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9977.0,29-2099,19279.0,"Photograph patients' eye areas, using clinical photography techniques, to document retinal or corneal defects.",Core,Ophthalmic Medical Technologists,E0,E2,E2,False,T1,0.0,0.5,1.0,0.25,E0
12540,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9978.0,29-2099,19286.0,Maintain ophthalmic instruments or equipment.,Core,Ophthalmic Medical Technologists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12541,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9979.0,29-2099,19267.0,"Conduct tests, such as the Amsler Grid test, to measure central visual field used in the early diagnosis of macular degeneration, glaucoma, or diseases of the eye.",Core,Ophthalmic Medical Technologists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12542,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9980.0,29-2099,19265.0,Conduct binocular disparity tests to assess depth perception.,Core,Ophthalmic Medical Technologists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12543,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9981.0,29-2099,19260.0,"Assess abnormalities of color vision, such as amblyopia.",Core,Ophthalmic Medical Technologists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12544,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9982.0,29-2099,19282.0,Call patients to inquire about their post-operative status or recovery.,Core,Ophthalmic Medical Technologists,E0,E2,E1,False,T3,0.0,0.5,1.0,0.75,E0
12545,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9983.0,29-2099,19285.0,Instruct patients in the care and use of contact lenses.,Core,Ophthalmic Medical Technologists,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12546,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9984.0,29-2099,19284.0,Conduct low vision blindness tests.,Core,Ophthalmic Medical Technologists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12547,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9985.0,29-2099,19276.0,"Perform advanced ophthalmic procedures, including electrophysiological, electrophysical, or microbial procedures.",Core,Ophthalmic Medical Technologists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12548,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9986.0,29-2099,19278.0,"Perform slit lamp biomicroscopy procedures to diagnose disorders of the eye, such as retinitis, presbyopia, cataracts, or retinal detachment.",Supplemental,Ophthalmic Medical Technologists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12549,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9987.0,29-2099,19270.0,"Create three-dimensional images of the eye, using computed tomography (CT).",Supplemental,Ophthalmic Medical Technologists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12550,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9988.0,29-2099,17668.0,"Coordinate communication between patients, family members, medical staff, administrative staff, or regulatory agencies.",Core,Patient Representatives,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
12551,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9989.0,29-2099,17670.0,Interview patients or their representatives to identify problems relating to care.,Core,Patient Representatives,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
12552,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9990.0,29-2099,17671.0,Refer patients to appropriate health care services or resources.,Core,Patient Representatives,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1
12553,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9991.0,29-2099,17678.0,Maintain knowledge of community services and resources available to patients.,Core,Patient Representatives,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
12554,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9992.0,29-2099,17667.0,"Explain policies, procedures, or services to patients using medical or administrative knowledge.",Core,Patient Representatives,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1
12555,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9993.0,29-2099,17669.0,Investigate and direct patient inquiries or complaints to appropriate medical staff members and follow up to ensure satisfactory resolution.,Core,Patient Representatives,E1,E2,E2,False,T1,0.0,0.5,1.0,0.25,E1
12556,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9994.0,29-2099,17677.0,"Read current literature, talk with colleagues, continue education, or participate in professional organizations or conferences to keep abreast of developments in the field.",Core,Patient Representatives,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
12557,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9995.0,29-2099,17674.0,"Develop and distribute newsletters, brochures, or other printed materials to share information with patients or medical staff.",Core,Patient Representatives,E0,E1,E1,False,T3,1.0,1.0,1.0,0.75,E0
12558,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9996.0,29-2099,17679.0,"Provide consultation or training to volunteers or staff on topics, such as guest relations, patients' rights, or medical issues.",Supplemental,Patient Representatives,E0,E2,E2,False,T1,0.0,0.5,1.0,0.25,E0
12559,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9997.0,29-2099,17672.0,Analyze patients' abilities to pay to determine charges on a sliding scale.,Supplemental,Patient Representatives,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
12560,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9998.0,29-2099,17676.0,"Identify and share research, recommendations, or other information regarding legal liabilities, risk management, or quality of care.",Supplemental,Patient Representatives,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
12561,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",9999.0,29-2099,17673.0,"Collect and report data on topics, such as patient encounters or inter-institutional problems, making recommendations for change when appropriate.",Supplemental,Patient Representatives,E1,E2,E2,True,T2,0.0,0.5,1.0,0.5,E1
12562,3259,Health associate professionals not elsewhere classified,*,29-2099,"Health Technologists and Technicians, All Other",10000.0,29-2099,17675.0,Teach patients to use home health care equipment.,Supplemental,Patient Representatives,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12563,2263,Environmental and occupational health and hygiene professionals,*,29-9011,Occupational Health and Safety Specialists,,,,,,,,,,,,,,,,
12564,3257,Environmental and occupational health inspectors and associates,*,29-9012,Occupational Health and Safety Technicians,,,,,,,,,,,,,,,,
12565,,,,,,10001.0,29-9021,22894.0,"Assign the patient to diagnosis-related groups (DRGs), using appropriate computer software.",,Health Information Technologists and Medical Registrars,E1,E1,E2,True,T3,1.0,1.0,1.0,0.75,E1
12566,,,,,,10002.0,29-9021,22895.0,"Compile medical care and census data for statistical reports on diseases treated, surgery performed, or use of hospital beds.",,Health Information Technologists and Medical Registrars,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
12567,,,,,,10003.0,29-9021,22896.0,"Design databases to support healthcare applications, ensuring security, performance and reliability.",,Health Information Technologists and Medical Registrars,E2,E1,E2,False,T2,1.0,1.0,1.0,0.5,E2
12568,,,,,,10004.0,29-9021,22897.0,Develop in-service educational materials.,,Health Information Technologists and Medical Registrars,E1,E1,E2,False,T3,1.0,1.0,1.0,0.75,E1
12569,,,,,,10005.0,29-9021,22898.0,Evaluate and recommend upgrades or improvements to existing computerized healthcare systems.,,Health Information Technologists and Medical Registrars,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
12570,,,,,,10006.0,29-9021,22899.0,"Facilitate and promote activities, such as lunches, seminars, or tours, to foster healthcare information privacy or security awareness within the organization.",,Health Information Technologists and Medical Registrars,E1,E2,E0,False,T2,0.0,0.5,1.0,0.5,E1
12571,,,,,,10007.0,29-9021,22900.0,"Identify, compile, abstract, and code patient data, using standard classification systems.",,Health Information Technologists and Medical Registrars,E0,E2,E2,False,T3,0.0,0.5,1.0,0.75,E0
12572,,,,,,10008.0,29-9021,22901.0,"Manage the department or supervise clerical workers, directing or controlling activities of personnel in the medical records department.",,Health Information Technologists and Medical Registrars,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12573,,,,,,10009.0,29-9021,22902.0,Monitor changes in legislation and accreditation standards that affect information security or privacy in the computerized healthcare system.,,Health Information Technologists and Medical Registrars,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
12574,,,,,,10010.0,29-9021,22903.0,"Plan, develop, maintain, or operate a variety of health record indexes or storage and retrieval systems to collect, classify, store, or analyze information.",,Health Information Technologists and Medical Registrars,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
12575,,,,,,10011.0,29-9021,22904.0,"Prepare statistical reports, narrative reports, or graphic presentations of information, such as tumor registry data for use by hospital staff, researchers, or other users.",,Health Information Technologists and Medical Registrars,E2,E2,E2,True,T3,0.0,0.5,1.0,0.75,E2
12576,,,,,,10012.0,29-9021,22905.0,Protect the security of medical records to ensure that confidentiality is maintained.,,Health Information Technologists and Medical Registrars,E2,E2,E0,False,T3,0.0,0.5,1.0,0.75,E2
12577,,,,,,10013.0,29-9021,22906.0,"Resolve or clarify codes or diagnoses with conflicting, missing, or unclear information by consulting with doctors or others or by participating in the coding team's regular meetings.",,Health Information Technologists and Medical Registrars,E0,E1,E2,False,T2,1.0,1.0,1.0,0.5,E0
12578,,,,,,10014.0,29-9021,22907.0,"Retrieve patient medical records for physicians, technicians, or other medical personnel.",,Health Information Technologists and Medical Registrars,E1,E2,E2,False,T3,0.0,0.5,1.0,0.75,E1
12579,,,,,,10015.0,29-9021,22908.0,Train medical records staff.,,Health Information Technologists and Medical Registrars,E0,E2,E2,False,T2,0.0,0.5,1.0,0.5,E0
12580,,,,,,10016.0,29-9021,22909.0,"Write or maintain archived procedures, procedural codes, or queries for applications.",,Health Information Technologists and Medical Registrars,E1,E1,E1,True,T3,1.0,1.0,1.0,0.75,E1
12581,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10017.0,29-9091,4221.0,Conduct an initial assessment of an athlete's injury or illness to provide emergency or continued care and to determine whether they should be referred to physicians for definitive diagnosis and treatment.,Core,Athletic Trainers,E2,E2,E1,False,T1,0.0,0.5,1.0,0.25,E2
12582,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10018.0,29-9091,4225.0,Assess and report the progress of recovering athletes to coaches or physicians.,Core,Athletic Trainers,E2,E2,E2,False,T1,0.0,0.5,1.0,0.25,E2
12583,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10019.0,29-9091,4222.0,"Care for athletic injuries, using physical therapy equipment, techniques, or medication.",Core,Athletic Trainers,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12584,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10020.0,29-9091,4223.0,Evaluate athletes' readiness to play and provide participation clearances when necessary and warranted.,Core,Athletic Trainers,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12585,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10021.0,29-9091,18691.0,"Perform general administrative tasks, such as keeping records or writing reports.",Core,Athletic Trainers,E1,E1,E0,True,T3,1.0,1.0,1.0,0.75,E1
12586,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10022.0,29-9091,23925.0,Clean and sanitize athletic training rooms.,Core,Athletic Trainers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12587,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10023.0,29-9091,4231.0,"Instruct coaches, athletes, parents, medical personnel, or community members in the care and prevention of athletic injuries.",Core,Athletic Trainers,E1,E0,E2,False,T1,0.0,0.0,0.0,0.25,E1
12588,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10024.0,29-9091,4224.0,"Apply protective or injury preventive devices, such as tape, bandages, or braces, to body parts, such as ankles, fingers, or wrists.",Core,Athletic Trainers,E0,E0,E2,False,T0,0.0,0.0,0.0,0.0,E0
12589,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10025.0,29-9091,4226.0,Collaborate with physicians to develop and implement comprehensive rehabilitation programs for athletic injuries.,Core,Athletic Trainers,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
12590,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10026.0,29-9091,4230.0,Travel with athletic teams to be available at sporting events.,Core,Athletic Trainers,E0,E0,E2,False,T0,0.0,0.0,0.0,0.0,E0
12591,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10027.0,29-9091,4228.0,Plan or implement comprehensive athletic injury or illness prevention programs.,Core,Athletic Trainers,E1,E2,E0,False,T1,0.0,0.5,1.0,0.25,E1
12592,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10028.0,29-9091,4232.0,Inspect playing fields to locate any items that could injure players.,Core,Athletic Trainers,E0,E2,E0,False,T0,0.0,0.5,1.0,0.0,E0
12593,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10029.0,29-9091,4227.0,Advise athletes on the proper use of equipment.,Core,Athletic Trainers,E1,E0,E2,False,T1,0.0,0.0,0.0,0.25,E1
12594,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10030.0,29-9091,4236.0,Confer with coaches to select protective equipment.,Core,Athletic Trainers,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12595,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10031.0,29-9091,4229.0,Develop training programs or routines designed to improve athletic performance.,Core,Athletic Trainers,E1,E2,E0,False,T1,0.0,0.5,1.0,0.25,E1
12596,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10032.0,29-9091,4235.0,"Massage body parts to relieve soreness, strains, or bruises.",Core,Athletic Trainers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12597,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10033.0,29-9091,4237.0,Accompany injured athletes to hospitals.,Core,Athletic Trainers,E0,E0,E2,False,T0,0.0,0.0,0.0,0.0,E0
12598,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10034.0,29-9091,4239.0,Lead stretching exercises for team members prior to games or practices.,Core,Athletic Trainers,E0,E0,E1,False,T0,0.0,0.0,0.0,0.0,E0
12599,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10035.0,29-9091,4233.0,Conduct research or provide instruction on subject matter related to athletic training or sports medicine.,Core,Athletic Trainers,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1
12600,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10036.0,29-9091,4234.0,"Recommend special diets to improve athletes' health, increase their stamina, or alter their weight.",Core,Athletic Trainers,E1,E2,E1,False,T2,0.0,0.5,1.0,0.5,E1
12601,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10037.0,29-9091,18692.0,File athlete insurance claims and communicate with insurance providers.,Supplemental,Athletic Trainers,E2,E1,E2,False,T3,1.0,1.0,1.0,0.75,E2
12602,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10038.0,29-9091,18693.0,Teach sports medicine courses to athletic training students.,Supplemental,Athletic Trainers,E0,E1,E2,False,T1,1.0,1.0,1.0,0.25,E0
12603,3423,Fitness and recreation instructors and program leaders,*,29-9091,Athletic Trainers,10039.0,29-9091,4238.0,"Perform team support duties, such as running errands, maintaining equipment, or stocking supplies.",Supplemental,Athletic Trainers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12604,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10040.0,29-9092,17507.0,Interpret laboratory results and communicate findings to patients or physicians.,Core,Genetic Counselors,E2,E2,E2,True,T2,0.0,0.5,1.0,0.5,E2
12605,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10041.0,29-9092,17506.0,"Discuss testing options and the associated risks, benefits and limitations with patients and families to assist them in making informed decisions.",Core,Genetic Counselors,E2,E2,E2,False,T1,0.0,0.5,1.0,0.25,E2
12606,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10042.0,29-9092,17500.0,Analyze genetic information to identify patients or families at risk for specific disorders or syndromes.,Core,Genetic Counselors,E2,E2,E2,True,T2,0.0,0.5,1.0,0.5,E2
12607,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10043.0,29-9092,17504.0,"Provide counseling to patient and family members by providing information, education, or reassurance.",Core,Genetic Counselors,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12608,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10044.0,29-9092,17511.0,Write detailed consultation reports to provide information on complex genetic concepts to patients or referring physicians.,Core,Genetic Counselors,E1,E1,E2,True,T3,1.0,1.0,1.0,0.75,E1
12609,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10045.0,29-9092,17502.0,"Provide genetic counseling in specified areas of clinical genetics, such as obstetrics, pediatrics, oncology and neurology.",Core,Genetic Counselors,E1,E2,E2,False,T1,0.0,0.5,1.0,0.25,E1
12610,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10046.0,29-9092,17505.0,"Determine or coordinate treatment plans by requesting laboratory services, reviewing genetics or counseling literature, and considering histories or diagnostic data.",Core,Genetic Counselors,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
12611,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10047.0,29-9092,17508.0,"Interview patients or review medical records to obtain comprehensive patient or family medical histories, and document findings.",Core,Genetic Counselors,E2,E2,E2,True,T2,0.0,0.5,1.0,0.5,E2
12612,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10048.0,29-9092,17503.0,"Assess patients' psychological or emotional needs, such as those relating to stress, fear of test results, financial issues, and marital conflicts to make referral recommendations or assist patients in managing test outcomes.",Core,Genetic Counselors,E1,E0,E0,False,T1,0.0,0.0,0.0,0.25,E1
12613,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10049.0,29-9092,17509.0,"Provide patients with information about the inheritance of conditions such as cardiovascular disease, Alzheimer's disease, diabetes, and various forms of cancer.",Core,Genetic Counselors,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
12614,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10050.0,29-9092,17517.0,"Read current literature, talk with colleagues, or participate in professional organizations or conferences to keep abreast of developments in genetics.",Core,Genetic Counselors,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
12615,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10051.0,29-9092,17518.0,Prepare or provide genetics-related educational materials to patients or medical personnel.,Core,Genetic Counselors,E1,E2,E2,False,T3,0.0,0.5,1.0,0.75,E1
12616,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10052.0,29-9092,17501.0,"Explain diagnostic procedures such as chorionic villus sampling (CVS), ultrasound, fetal blood sampling, and amniocentesis.",Core,Genetic Counselors,E1,E2,E2,False,T1,0.0,0.5,1.0,0.25,E1
12617,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10053.0,29-9092,17510.0,Refer patients to specialists or community resources.,Core,Genetic Counselors,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1
12618,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10054.0,29-9092,17512.0,"Design and conduct genetics training programs for physicians, graduate students, other health professions or the general community.",Core,Genetic Counselors,E0,E2,E2,False,T2,0.0,0.5,1.0,0.5,E0
