onet_soc,task_id,title,task_type,pE0_mean,pE1_mean,pE2_mean,pE0_sd,pE1_sd,pE2_sd,alpha_soft_mean,beta_soft_mean,zeta_soft_mean,hard_label_mean_probs,mean_confidence,n_runs
27-1026.00,20753.0,Merchandise Displayers and Window Trimmers,Core,0.9,0.0,0.10000000000000002,0.0,0.0,1.3877787807814457e-17,0.0,0.05000000000000001,0.10000000000000002,E0,0.9,3
27-1026.00,9267.0,Merchandise Displayers and Window Trimmers,Core,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
27-1026.00,20754.0,Merchandise Displayers and Window Trimmers,Core,0.7483333333333334,0.06666666666666667,0.18499999999999997,0.08367430244040812,0.023570226039551587,0.060104076400856556,0.06666666666666667,0.15916666666666668,0.25166666666666665,E0,0.8166666666666668,3
27-1026.00,9281.0,Merchandise Displayers and Window Trimmers,Core,0.8233333333333333,0.05000000000000001,0.12666666666666668,0.022391714737574,6.938893903907228e-18,0.022391714737574,0.05000000000000001,0.11333333333333333,0.17666666666666667,E0,0.8333333333333334,3
27-1026.00,9275.0,Merchandise Displayers and Window Trimmers,Core,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
27-1026.00,9268.0,Merchandise Displayers and Window Trimmers,Core,0.5533333333333333,0.13333333333333333,0.31333333333333335,0.10842303978193728,0.047140452079103175,0.061282587702834124,0.13333333333333333,0.29000000000000004,0.4466666666666667,E0,0.6999999999999998,3
27-1026.00,9276.0,Merchandise Displayers and Window Trimmers,Core,0.735,0.08333333333333333,0.18166666666666667,0.09246621004453463,0.023570226039551587,0.07145317036742006,0.08333333333333333,0.17416666666666666,0.265,E0,0.75,3
27-1026.00,9271.0,Merchandise Displayers and Window Trimmers,Core,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
27-1026.00,9270.0,Merchandise Displayers and Window Trimmers,Core,0.8541666666666666,0.03333333333333333,0.1125,0.03776756397874888,0.023570226039551587,0.021311186420907364,0.03333333333333333,0.08958333333333333,0.14583333333333334,E0,0.8666666666666667,3
27-1026.00,9266.0,Merchandise Displayers and Window Trimmers,Core,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
27-1026.00,9262.0,Merchandise Displayers and Window Trimmers,Core,0.8766666666666666,0.03333333333333333,0.09000000000000001,0.17441967269268172,0.047140452079103175,0.12727922061357858,0.03333333333333333,0.07833333333333334,0.12333333333333334,E0,0.8666666666666667,3
27-1026.00,9273.0,Merchandise Displayers and Window Trimmers,Supplemental,0.9516666666666667,0.016666666666666666,0.03166666666666667,0.0683536555146996,0.023570226039551587,0.04478342947514801,0.016666666666666666,0.0325,0.04833333333333334,E0,0.9166666666666666,3
27-1026.00,20755.0,Merchandise Displayers and Window Trimmers,Supplemental,0.5533333333333333,0.13333333333333333,0.31333333333333335,0.10842303978193728,0.047140452079103175,0.061282587702834124,0.13333333333333333,0.29000000000000004,0.4466666666666667,E0,0.6999999999999998,3
27-1026.00,20756.0,Merchandise Displayers and Window Trimmers,Supplemental,0.6891666666666666,0.08333333333333333,0.2275,0.08367430244040812,0.023570226039551587,0.060104076400856556,0.08333333333333333,0.19708333333333336,0.31083333333333335,E0,0.7666666666666666,3
27-1026.00,9272.0,Merchandise Displayers and Window Trimmers,Supplemental,0.25666666666666665,0.36666666666666664,0.3766666666666667,0.1391242450313947,0.2494438257849294,0.1239175353029407,0.36666666666666664,0.555,0.7433333333333333,E2,0.7333333333333334,3
27-1026.00,9279.0,Merchandise Displayers and Window Trimmers,Supplemental,0.45,0.10000000000000002,0.45,0.12727922061357858,1.3877787807814457e-17,0.12727922061357858,0.10000000000000002,0.325,0.5499999999999999,E0,0.6999999999999998,3
27-1026.00,9277.0,Merchandise Displayers and Window Trimmers,Supplemental,0.6066666666666667,0.13333333333333333,0.26,0.03299831645537219,0.047140452079103175,0.014142135623730965,0.13333333333333333,0.26333333333333336,0.3933333333333333,E0,0.6999999999999998,3
27-1026.00,9282.0,Merchandise Displayers and Window Trimmers,Supplemental,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9333333333333332,3
27-1026.00,9280.0,Merchandise Displayers and Window Trimmers,Supplemental,0.8766666666666666,0.03333333333333333,0.09000000000000001,0.17441967269268172,0.047140452079103175,0.12727922061357858,0.03333333333333333,0.07833333333333334,0.12333333333333334,E0,0.9,3
27-1026.00,9283.0,Merchandise Displayers and Window Trimmers,Supplemental,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9333333333333332,3
27-1027.00,9289.0,Set and Exhibit Designers,Core,0.3333333333333333,0.16666666666666666,0.5,0.018856180831641232,0.047140452079103175,0.02828427124746193,0.16666666666666666,0.4166666666666667,0.6666666666666666,E2,0.6999999999999998,3
27-1027.00,9286.0,Set and Exhibit Designers,Core,0.30833333333333335,0.21666666666666667,0.4749999999999999,0.0396512575112344,0.06236095644623235,0.10008329864001618,0.21666666666666667,0.45416666666666666,0.6916666666666665,E2,0.7333333333333334,3
27-1027.00,9294.0,Set and Exhibit Designers,Core,0.34,0.26666666666666666,0.3933333333333333,0.01414213562373091,0.04714045207910316,0.061282587702834124,0.26666666666666666,0.4633333333333333,0.6599999999999999,E2,0.6999999999999998,3
27-1027.00,9305.0,Set and Exhibit Designers,Core,0.5266666666666667,0.13333333333333333,0.34,0.1461354014452198,0.047140452079103175,0.09899494936611664,0.13333333333333333,0.30333333333333334,0.47333333333333333,E0,0.6999999999999998,3
27-1027.00,9293.0,Set and Exhibit Designers,Core,0.51,0.10000000000000002,0.39000000000000007,0.11224972160321825,1.3877787807814457e-17,0.11224972160321824,0.10000000000000002,0.295,0.49000000000000005,E0,0.6999999999999998,3
27-1027.00,9306.0,Set and Exhibit Designers,Core,0.6066666666666667,0.13333333333333333,0.26,0.03299831645537219,0.047140452079103175,0.014142135623730965,0.13333333333333333,0.26333333333333336,0.3933333333333333,E0,0.6999999999999998,3
27-1027.00,9287.0,Set and Exhibit Designers,Core,0.6183333333333333,0.11666666666666665,0.265,0.016499158227686123,0.02357022603955158,0.007071067811865482,0.11666666666666665,0.24916666666666668,0.38166666666666665,E0,0.6999999999999998,3
27-1027.00,9297.0,Set and Exhibit Designers,Core,0.3975,0.18333333333333335,0.41916666666666663,0.10960155108391484,0.023570226039551594,0.08603132504436328,0.18333333333333335,0.39291666666666664,0.6024999999999999,E2,0.6999999999999998,3
27-1027.00,9303.0,Set and Exhibit Designers,Core,0.7533333333333333,0.06666666666666667,0.18000000000000002,0.17441967269268172,0.047140452079103175,0.12727922061357858,0.06666666666666667,0.15666666666666668,0.24666666666666667,E0,0.7666666666666666,3
27-1027.00,9296.0,Set and Exhibit Designers,Core,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
27-1027.00,9300.0,Set and Exhibit Designers,Core,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
27-1027.00,9304.0,Set and Exhibit Designers,Core,0.6,0.10000000000000002,0.30000000000000004,0.04242640687119283,1.3877787807814457e-17,0.04242640687119286,0.10000000000000002,0.25,0.4000000000000001,E0,0.6999999999999998,3
27-1027.00,9284.0,Set and Exhibit Designers,Core,0.54,0.10000000000000002,0.36000000000000004,0.12727922061357858,1.3877787807814457e-17,0.12727922061357858,0.10000000000000002,0.28,0.45999999999999996,E0,0.6999999999999998,3
27-1027.00,9302.0,Set and Exhibit Designers,Core,0.33666666666666667,0.21666666666666667,0.4466666666666666,0.012472191289246433,0.06236095644623235,0.06944222218666554,0.21666666666666667,0.44,0.6633333333333332,E2,0.6999999999999998,3
27-1027.00,9291.0,Set and Exhibit Designers,Core,0.7916666666666666,0.05000000000000001,0.15833333333333333,0.022391714737574,6.938893903907228e-18,0.022391714737574012,0.05000000000000001,0.12916666666666668,0.20833333333333334,E0,0.75,3
27-1027.00,9288.0,Set and Exhibit Designers,Core,0.34,0.26666666666666666,0.3933333333333333,0.01414213562373091,0.04714045207910316,0.061282587702834124,0.26666666666666666,0.4633333333333333,0.6599999999999999,E2,0.6999999999999998,3
27-1027.00,9292.0,Set and Exhibit Designers,Core,0.3566666666666667,0.2333333333333333,0.41,0.032998316455372205,0.04714045207910316,0.05354126134736337,0.2333333333333333,0.4383333333333333,0.6433333333333333,E2,0.6999999999999998,3
27-1027.00,9285.0,Set and Exhibit Designers,Core,0.36000000000000004,0.10000000000000002,0.54,5.551115123125783e-17,1.3877787807814457e-17,0.0,0.10000000000000002,0.36999999999999994,0.64,E2,0.6999999999999998,3
27-1027.00,9298.0,Set and Exhibit Designers,Core,0.6041666666666666,0.11666666666666665,0.2791666666666667,0.03653385036130496,0.02357022603955158,0.012963624321753357,0.11666666666666665,0.25625000000000003,0.3958333333333333,E0,0.6999999999999998,3
27-1027.00,9290.0,Set and Exhibit Designers,Supplemental,0.7324999999999999,0.06666666666666667,0.20083333333333334,0.07502777263564918,0.023570226039551587,0.05261231372554867,0.06666666666666667,0.16708333333333333,0.2675,E0,0.7333333333333334,3
27-1027.00,9310.0,Set and Exhibit Designers,Supplemental,0.7791666666666667,0.05000000000000001,0.1708333333333333,0.11203298125502548,0.040824829046386304,0.0722361097758978,0.05000000000000001,0.13541666666666666,0.22083333333333333,E0,0.7999999999999999,3
27-1027.00,9301.0,Set and Exhibit Designers,Supplemental,0.5083333333333334,0.15,0.3416666666666666,0.05948856099191585,0.040824829046386304,0.076630426217151,0.15,0.32083333333333336,0.4916666666666667,E0,0.6999999999999998,3
27-1027.00,9295.0,Set and Exhibit Designers,Supplemental,0.7641666666666667,0.06666666666666667,0.1691666666666667,0.09683175558095024,0.023570226039551587,0.07388993315886964,0.06666666666666667,0.15125,0.23583333333333334,E0,0.7833333333333333,3
27-1027.00,9307.0,Set and Exhibit Designers,Supplemental,0.45,0.10000000000000002,0.45,0.07348469228349536,1.3877787807814457e-17,0.07348469228349534,0.10000000000000002,0.325,0.55,E0,0.6999999999999998,3
27-1027.00,9309.0,Set and Exhibit Designers,Supplemental,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
27-1027.00,9299.0,Set and Exhibit Designers,Supplemental,0.6891666666666666,0.08333333333333333,0.2275,0.08367430244040812,0.023570226039551587,0.060104076400856556,0.08333333333333333,0.19708333333333336,0.31083333333333335,E0,0.7666666666666666,3
27-1027.00,9308.0,Set and Exhibit Designers,Supplemental,0.06,0.6999999999999998,0.24000000000000007,0.0,1.1102230246251565e-16,2.7755575615628914e-17,0.6999999999999998,0.82,0.94,E1,0.8000000000000002,3
27-2011.00,7646.0,Actors,Core,0.9516666666666667,0.016666666666666666,0.03166666666666667,0.0683536555146996,0.023570226039551587,0.04478342947514801,0.016666666666666666,0.0325,0.04833333333333334,E0,0.9,3
27-2011.00,7649.0,Actors,Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
27-2011.00,7644.0,Actors,Core,0.8391666666666667,0.05000000000000001,0.11083333333333334,0.022391714737574,6.938893903907228e-18,0.022391714737574,0.05000000000000001,0.10541666666666667,0.16083333333333336,E0,0.85,3
27-2011.00,7647.0,Actors,Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
27-2011.00,7643.0,Actors,Core,0.7783333333333333,0.06666666666666667,0.155,0.04124789556921528,0.023570226039551587,0.017677669529663705,0.06666666666666667,0.14416666666666667,0.22166666666666668,E0,0.8000000000000002,3
27-2011.00,7645.0,Actors,Core,0.8716666666666667,0.03333333333333333,0.09499999999999999,0.0907453702522736,0.023570226039551587,0.06717514421272201,0.03333333333333333,0.08083333333333333,0.12833333333333333,E0,0.8833333333333333,3
27-2011.00,7648.0,Actors,Core,0.765,0.08333333333333333,0.1516666666666667,0.06363961030678929,0.023570226039551587,0.040069384267237704,0.08333333333333333,0.15916666666666668,0.23500000000000001,E0,0.8333333333333334,3
27-2011.00,7651.0,Actors,Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
27-2011.00,7650.0,Actors,Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9166666666666666,3
27-2011.00,7656.0,Actors,Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
27-2011.00,7652.0,Actors,Core,0.7491666666666666,0.08333333333333333,0.1675,0.04124789556921528,0.023570226039551587,0.017677669529663705,0.08333333333333333,0.16708333333333333,0.25083333333333335,E0,0.8166666666666668,3
27-2011.00,7653.0,Actors,Core,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
27-2011.00,7655.0,Actors,Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
27-2011.00,7654.0,Actors,Supplemental,0.3499999999999999,0.3,0.3499999999999999,5.551115123125783e-17,0.0,5.551115123125783e-17,0.3,0.4749999999999999,0.6499999999999999,E0,0.6999999999999998,3
27-2011.00,7657.0,Actors,Supplemental,0.69,0.10000000000000002,0.21000000000000005,0.04242640687119283,1.3877787807814457e-17,0.04242640687119285,0.10000000000000002,0.205,0.31,E0,0.7666666666666666,3
27-2011.00,7659.0,Actors,Supplemental,0.9033333333333333,0.03333333333333333,0.06333333333333334,0.0683536555146996,0.023570226039551587,0.04478342947514801,0.03333333333333333,0.065,0.09666666666666668,E0,0.8833333333333333,3
27-2011.00,7661.0,Actors,Supplemental,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
27-2011.00,7660.0,Actors,Supplemental,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
27-2011.00,7658.0,Actors,Supplemental,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
27-2012.00,22515.0,Producers and Directors,Core,0.45,0.16666666666666666,0.3833333333333333,0.13140268896284682,0.047140452079103175,0.08653836657164778,0.16666666666666666,0.35833333333333334,0.5499999999999999,E0,0.6999999999999998,3
27-2012.00,22516.0,Producers and Directors,Core,0.6366666666666667,0.13333333333333333,0.23,0.0654896090146283,0.047140452079103175,0.03741657386773941,0.13333333333333333,0.24833333333333332,0.36333333333333334,E0,0.6999999999999998,3
27-2012.00,22517.0,Producers and Directors,Core,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
27-2012.00,22522.0,Producers and Directors,Core,0.16000000000000003,0.6999999999999998,0.14,0.05656854249492382,1.1102230246251565e-16,0.0565685424949238,0.6999999999999998,0.7699999999999999,0.84,E1,0.8000000000000002,3
27-2012.00,22523.0,Producers and Directors,Core,0.6,0.10000000000000002,0.30000000000000004,0.04242640687119283,1.3877787807814457e-17,0.04242640687119286,0.10000000000000002,0.25,0.4000000000000001,E0,0.6999999999999998,3
27-2012.00,22519.0,Producers and Directors,Core,0.5533333333333333,0.13333333333333333,0.31333333333333335,0.10842303978193728,0.047140452079103175,0.061282587702834124,0.13333333333333333,0.29000000000000004,0.4466666666666667,E0,0.6999999999999998,3
27-2012.00,22520.0,Producers and Directors,Core,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
27-2012.00,22521.0,Producers and Directors,Core,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
27-2012.00,22532.0,Producers and Directors,Core,0.27999999999999997,0.3,0.42,0.0,0.0,0.0,0.3,0.51,0.7200000000000001,E2,0.6999999999999998,3
27-2012.00,22524.0,Producers and Directors,Core,0.42,0.26666666666666666,0.3133333333333333,0.09899494936611669,0.04714045207910316,0.05185449728701348,0.26666666666666666,0.42333333333333334,0.58,E0,0.6666666666666666,3
27-2012.00,22525.0,Producers and Directors,Core,0.46666666666666673,0.13333333333333333,0.4000000000000001,0.10370899457402696,0.047140452079103175,0.056568542494923775,0.13333333333333333,0.3333333333333333,0.5333333333333333,E0,0.6999999999999998,3
27-2012.00,22526.0,Producers and Directors,Core,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
27-2012.00,22527.0,Producers and Directors,Core,0.39666666666666667,0.3,0.3033333333333333,0.03299831645537222,0.0,0.03299831645537222,0.3,0.45166666666666666,0.6033333333333333,E0,0.6999999999999998,3
27-2012.00,22528.0,Producers and Directors,Core,0.06,0.6999999999999998,0.24000000000000007,0.0,1.1102230246251565e-16,2.7755575615628914e-17,0.6999999999999998,0.82,0.94,E1,0.8000000000000002,3
27-2012.00,22530.0,Producers and Directors,Core,0.5858333333333333,0.18333333333333335,0.23083333333333333,0.03653385036130491,0.023570226039551594,0.01296362432175337,0.18333333333333335,0.29875,0.4141666666666666,E0,0.6999999999999998,3
27-2012.00,22518.0,Producers and Directors,Core,0.5016666666666666,0.16666666666666666,0.33166666666666667,0.07188918942063231,0.023570226039551594,0.048318963381080764,0.16666666666666666,0.33249999999999996,0.49833333333333335,E0,0.6999999999999998,3
27-2012.00,22538.0,Producers and Directors,Core,0.54,0.10000000000000002,0.36000000000000004,0.12727922061357858,1.3877787807814457e-17,0.12727922061357858,0.10000000000000002,0.28,0.45999999999999996,E0,0.6999999999999998,3
27-2012.00,22539.0,Producers and Directors,Supplemental,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.02357022603955158,0.04714045207910319,0.02357022603955158,0.3333333333333333,0.5,0.6666666666666666,E0,0.6999999999999998,3
27-2012.00,22533.0,Producers and Directors,Supplemental,0.3499999999999999,0.3,0.3499999999999999,5.551115123125783e-17,0.0,5.551115123125783e-17,0.3,0.4749999999999999,0.6499999999999999,E0,0.6999999999999998,3
27-2012.00,22535.0,Producers and Directors,Supplemental,0.27,0.10000000000000002,0.63,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.41500000000000004,0.73,E2,0.8000000000000002,3
27-2012.00,22514.0,Producers and Directors,Supplemental,0.17333333333333337,0.6,0.22666666666666666,0.07542472332656505,0.0,0.07542472332656505,0.6,0.7133333333333333,0.8266666666666665,E1,0.8000000000000002,3
27-2012.00,22536.0,Producers and Directors,Supplemental,0.33,0.2333333333333333,0.4366666666666667,0.01414213562373091,0.04714045207910316,0.061282587702834124,0.2333333333333333,0.45166666666666666,0.6699999999999999,E2,0.6999999999999998,3
27-2012.00,22537.0,Producers and Directors,Supplemental,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
27-2012.00,22534.0,Producers and Directors,Supplemental,0.45333333333333337,0.20000000000000004,0.3466666666666667,0.09977753031397175,2.7755575615628914e-17,0.09977753031397175,0.20000000000000004,0.37333333333333335,0.5466666666666666,E0,0.6666666666666666,3
27-2012.00,22529.0,Producers and Directors,Supplemental,0.13333333333333333,0.6666666666666666,0.20000000000000004,0.10370899457402699,0.04714045207910316,0.056568542494923824,0.6666666666666666,0.7666666666666666,0.8666666666666666,E1,0.8000000000000002,3
27-2012.00,22540.0,Producers and Directors,Supplemental,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.02357022603955158,0.04714045207910319,0.02357022603955158,0.3333333333333333,0.5,0.6666666666666666,E0,0.6999999999999998,3
27-2012.00,22531.0,Producers and Directors,Supplemental,0.6733333333333333,0.08333333333333333,0.24333333333333332,0.061282587702834124,0.023570226039551587,0.03771236166328255,0.08333333333333333,0.205,0.32666666666666666,E0,0.6999999999999998,3
27-2012.00,22541.0,Producers and Directors,nan,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
27-2012.00,22542.0,Producers and Directors,nan,0.5366666666666666,0.16666666666666666,0.2966666666666667,0.13199326582148888,0.09428090415820634,0.03771236166328251,0.16666666666666666,0.315,0.4633333333333333,E0,0.6999999999999998,3
27-2012.00,22543.0,Producers and Directors,nan,0.3499999999999999,0.3,0.3499999999999999,5.551115123125783e-17,0.0,5.551115123125783e-17,0.3,0.4749999999999999,0.6499999999999999,E0,0.6999999999999998,3
27-2012.03,7662.0,Media Programming Directors,Core,0.34,0.26666666666666666,0.3933333333333333,0.01414213562373091,0.04714045207910316,0.061282587702834124,0.26666666666666666,0.4633333333333333,0.6599999999999999,E2,0.6999999999999998,3
27-2012.03,7667.0,Media Programming Directors,Core,0.36000000000000004,0.16666666666666666,0.47333333333333333,0.032659863237109024,0.047140452079103175,0.05734883511361752,0.16666666666666666,0.4033333333333333,0.64,E2,0.6999999999999998,3
27-2012.03,7664.0,Media Programming Directors,Core,0.45999999999999996,0.19999999999999998,0.34,0.12192894105447921,0.0816496580927726,0.05354126134736337,0.19999999999999998,0.37000000000000005,0.54,E0,0.6999999999999998,3
27-2012.03,7663.0,Media Programming Directors,Core,0.3433333333333333,0.19999999999999998,0.4566666666666667,0.016996731711975913,0.0816496580927726,0.07930251502246882,0.19999999999999998,0.4283333333333333,0.6566666666666666,E2,0.6999999999999998,3
27-2012.03,7665.0,Media Programming Directors,Core,0.33,0.2333333333333333,0.4366666666666667,0.01414213562373091,0.04714045207910316,0.061282587702834124,0.2333333333333333,0.45166666666666666,0.6699999999999999,E2,0.6999999999999998,3
27-2012.03,7666.0,Media Programming Directors,Core,0.35666666666666663,0.16666666666666666,0.47666666666666674,0.004714045207910321,0.09428090415820634,0.08956685895029605,0.16666666666666666,0.40499999999999997,0.6433333333333333,E2,0.6999999999999998,3
27-2012.03,7673.0,Media Programming Directors,Core,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
27-2012.03,7675.0,Media Programming Directors,Core,0.3466666666666667,0.13333333333333333,0.52,0.018856180831641232,0.047140452079103175,0.02828427124746193,0.13333333333333333,0.3933333333333333,0.6533333333333333,E2,0.6999999999999998,3
27-2012.03,7671.0,Media Programming Directors,Core,0.4266666666666667,0.20000000000000004,0.37333333333333335,0.03771236166328251,2.7755575615628914e-17,0.03771236166328251,0.20000000000000004,0.3866666666666667,0.5733333333333334,E0,0.6999999999999998,3
27-2012.03,7676.0,Media Programming Directors,Core,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.02357022603955158,0.04714045207910319,0.02357022603955158,0.3333333333333333,0.5,0.6666666666666666,E0,0.6999999999999998,3
27-2012.03,7669.0,Media Programming Directors,Core,0.3499999999999999,0.3,0.3499999999999999,5.551115123125783e-17,0.0,5.551115123125783e-17,0.3,0.4749999999999999,0.6499999999999999,E0,0.6999999999999998,3
27-2012.03,7674.0,Media Programming Directors,Core,0.31,0.43333333333333335,0.25666666666666665,0.02943920288775947,0.1247219128924647,0.09877021593352701,0.43333333333333335,0.5616666666666666,0.69,E1,0.6999999999999998,3
27-2012.03,7668.0,Media Programming Directors,Core,0.3833333333333333,0.2333333333333333,0.3833333333333333,0.023570226039551605,0.04714045207910316,0.023570226039551605,0.2333333333333333,0.425,0.6166666666666667,E0,0.6999999999999998,3
27-2012.03,7684.0,Media Programming Directors,Core,0.4633333333333334,0.2333333333333333,0.30333333333333334,0.08653836657164782,0.04714045207910316,0.04642796092394707,0.2333333333333333,0.385,0.5366666666666666,E0,0.6666666666666666,3
27-2012.03,7678.0,Media Programming Directors,Core,0.3033333333333334,0.16666666666666666,0.5299999999999999,0.023570226039551605,0.047140452079103175,0.07071067811865477,0.16666666666666666,0.43166666666666664,0.6966666666666667,E2,0.7333333333333334,3
27-2012.03,7672.0,Media Programming Directors,Core,0.32000000000000006,0.20000000000000004,0.48,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.44,0.68,E2,0.6999999999999998,3
27-2012.03,7680.0,Media Programming Directors,Supplemental,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.7333333333333334,3
27-2012.03,7670.0,Media Programming Directors,Supplemental,0.32666666666666666,0.3,0.3733333333333333,0.03299831645537222,0.0,0.03299831645537222,0.3,0.48666666666666664,0.6733333333333332,E2,0.6999999999999998,3
27-2012.03,7679.0,Media Programming Directors,Supplemental,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
27-2012.03,7681.0,Media Programming Directors,Supplemental,0.36000000000000004,0.10000000000000002,0.54,5.551115123125783e-17,1.3877787807814457e-17,0.0,0.10000000000000002,0.36999999999999994,0.64,E2,0.6999999999999998,3
27-2012.03,7683.0,Media Programming Directors,Supplemental,0.3499999999999999,0.3,0.3499999999999999,5.551115123125783e-17,0.0,5.551115123125783e-17,0.3,0.4749999999999999,0.6499999999999999,E0,0.6999999999999998,3
27-2012.03,7682.0,Media Programming Directors,Supplemental,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
27-2012.03,7677.0,Media Programming Directors,Supplemental,0.45333333333333337,0.20000000000000004,0.3466666666666667,0.0754247233265651,2.7755575615628914e-17,0.0754247233265651,0.20000000000000004,0.37333333333333335,0.5466666666666667,E0,0.6666666666666666,3
27-2012.04,11018.0,Talent Directors,Core,0.3499999999999999,0.3,0.3499999999999999,5.551115123125783e-17,0.0,5.551115123125783e-17,0.3,0.4749999999999999,0.6499999999999999,E0,0.6999999999999998,3
27-2012.04,11020.0,Talent Directors,Core,0.5833333333333334,0.16666666666666666,0.25,0.03299831645537219,0.047140452079103175,0.014142135623730965,0.16666666666666666,0.2916666666666667,0.4166666666666667,E0,0.6999999999999998,3
27-2012.04,11017.0,Talent Directors,Core,0.34,0.26666666666666666,0.3933333333333333,0.01414213562373091,0.04714045207910316,0.061282587702834124,0.26666666666666666,0.4633333333333333,0.6599999999999999,E2,0.6999999999999998,3
27-2012.04,11024.0,Talent Directors,Core,0.34,0.26666666666666666,0.3933333333333333,0.01414213562373091,0.04714045207910316,0.061282587702834124,0.26666666666666666,0.4633333333333333,0.6599999999999999,E2,0.6999999999999998,3
27-2012.04,11021.0,Talent Directors,Core,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.02357022603955158,0.04714045207910319,0.02357022603955158,0.3333333333333333,0.5,0.6666666666666666,E0,0.6999999999999998,3
27-2012.04,11023.0,Talent Directors,Core,0.36333333333333334,0.26666666666666666,0.36999999999999994,0.041899350299921756,0.04714045207910316,0.08286535263104036,0.26666666666666666,0.45166666666666666,0.6366666666666666,E2,0.6999999999999998,3
27-2012.04,11026.0,Talent Directors,Core,0.5266666666666667,0.13333333333333333,0.34,0.1461354014452198,0.047140452079103175,0.09899494936611664,0.13333333333333333,0.30333333333333334,0.47333333333333333,E0,0.6999999999999998,3
